url,title,author,publisher,isbn,page,country,language,category,rating,numberOfRating,numberOfReview,orginalPrice,sellPrice,summery,imageUrl
https://www.rokomari.com//book/170988/india-s-biggest-cover-up,India's Biggest Cover Up, Anuj Dhar , Vitasta ,9789380828695,"1st Edition, 2013",448,India," Foreign Language Books: Essay, Articles & Research ",4.0,3,,0,0,,
https://www.rokomari.com//book/131500/tuntunir-golpo,টুনটুনির গল্প, উপেন্দ্রকিশোর রায়চৌধুরী , অনু হোসেন , ,9789849289562,"1st Published, 2017",84, শিশু-কিশোর গল্প ,2.0,1,1,325,244," ""টুনটুনির গল্প"" বইটির ভূমিকা থেকে নেয়াঃ ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/2967928042e4_131500.jpg
https://www.rokomari.com//book/28862/joybangla,জয়বাংলা, অনু ইসলাম , ঐতিহ্য ,9847765081,"2nd Printed, 2015",200,বাংলাদেশ, মুক্তিযুদ্ধের ইতিহাস: সামরিক ও বেসামরিক বাহিনী ,4.2,5,2,0,0,"জয়বাংলা, সাপ্তাহিক ১৯৭১ সালে মুক্তিযুদ্ধের সময় মুজিবনগর থেকে প্রকাশিত বাংলাদেশ আওয়ামী লীগের বাংলা সাপ্তাহিক মুখপত্র। পত্রিকাটি মূলত ছিল মুজিবনগরে প্রবাসী বাংলাদেশ সরকারের একটি প্রচার মাধ্যম। এর লক্ষ্য ছিল একদিকে মুক্তিযুদ্ধের অগ্রগতি ও মুক্তিযোদ্ধাদের কৃতিত্ব জনসমক্ষে তুলে ধরা এবং অন্যদিকে বাংলাদেশের মুক্তিযুদ্ধের সপক্ষে বিশ্বজনমত সৃষ্টি ও আন্তর্জাতিক সমর্থন লাভ।",
https://www.rokomari.com//book/114437/ghoon,ঘুণ, অ্যালিস মানরো , অনুপমা মাহফুজ , ,9789849211563,"1st Published, 2016",46, অনুবাদ গল্প ,5.0,1,,75,56,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/0ce32b5512e4_114437.gif
https://www.rokomari.com//book/213619/king-of-bollywood-shahrukh-khan-and-the-seductive-world-of-indian-cinema,কিং অব বলিউড শাহরুখ খান এন্ড দ্যা সিডাকটিভ ওয়ার্ল্ড অফ ইন্ডিয়ান সিনেমা, অনুপমা চোপড়া , কাউসার সারোয়ার , ,9789848966976,"1st Published, 2021",168, চলচ্চিত্র ব্যক্তিত্ব ,4.0,4,2,300,258,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/3447b90ef_213619.jpg
https://www.rokomari.com//book/95446/folklore-anushongo,ফোকলোর অনুষঙ্গ, অনুপম হীরা মণ্ডল , রাবেয়া বুকস্ ,9847016400533,"1st, 2015",238,বাংলাদেশ," আর্ট, সংস্কৃতি ও ঐতিহ্য বিষয়ক প্রবন্ধ ",5.0,1,,350,301, ,
https://www.rokomari.com//book/214602/khanar-bacon,খনার বচন, অনুপম হীরা মণ্ডল , প্রতীক প্রকাশনা সংস্থা ,9789848154229,"2nd Published, 2023",264,বাংলাদেশ," উক্তি, বাণী, শ্লোক ও প্রবাদ-প্রবচন ",3.5,2,,450,394,"খনা এমন একজন নারী যাকে বাঙালি কৃষক হৃদয় দিয়ে উপলব্ধি করে। কৃষক সমাজ খনাকে বাঁচিয়ে রেখেছে। বাঙালি জীবনের ফসলের প্রাচুয, শুভাশুভ, প্রাকৃতিক দুর্যোগ ঘটিত ফসল ক্ষয় সব কিছুর সঙ্গে খনার নামটি জড়িত। তাই বাঙালি জীবনের প্রতিটি পরতে পরতে খনাকে শ্রদ্ধার সঙ্গে স্মরণ করা হয়। বাঙালির কৃষি আর সংস্কৃতি অঙ্গাঙ্গিভাবে জড়িত। কারণ সংস্কৃতির উদ্ভব-বিকাশের সঙ্গে অর্থনীতির সংযোগ অবিচ্ছেদ্য। অর্থনীতির উপর নির্ভর করেই সংস্কৃতি গড়ে ওঠে। বাঙালির অর্থনীতির মূল ভিত্তি যেহেতু কৃষি তাই কৃষিকে বাদ দিয়ে বাঙালি সংস্কৃতির অধ্যয়ন পূর্ণাঙ্গ হয় না। খনা কৃষি সম্পর্কে অজস্র জ্ঞানগর্ভ বচন দিয়েছেন যা হাজার বছর ধরে বাঙালি কৃষিজীবনের সঙ্গে চর্চিত হচ্ছে। খনাকে বাদ দিয়ে বাঙালির প্রথাগত কৃষিকে কল্পনা করা যায় না। খনা একই সঙ্গে একজন সাহিত্যিক, বিজ্ঞানী, জ্যোতির্বিদ, আবহাওয়া বিশেষজ্ঞ, প্রকৃতিপ্রেমী নারী। সর্বোপরি তিনি বাঙালির কিংবদন্তীর নায়িকা। বর্তমান গ্রন্থে খনা ও তাঁর বচন সম্পর্কে অনুসন্ধান করা হয়েছে। ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/62b410e16_214602.jpg
https://www.rokomari.com//book/245472/foklore-tatto-o-bangla-lokosahitto,ফোকলোর তত্ত্ব ও বাংলা লোকসাহিত্য , অনুপম হীরা মণ্ডল , শুভ্র প্রকাশ ,9789848881073,1st published 2022,448,বাংলাদেশ, লোকশিল্প ও সংস্কৃতি ,4.0,1,,550,473,,
https://www.rokomari.com//book/211687/noishobder-gohine,নৈঃশব্দের গহীনে, অন্তরা খান , সাহিত্যকাল ,978949004720,"1st Published, 2021",বাংলাদেশ,বাংলা, বাংলা কবিতা ,4.0,1,1,150,129,ভূমিকা,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/1cb2476c1_211687.jpg
https://www.rokomari.com//book/209986/amar-pora-shohoj-chora,আমার পড়া সহজ ছড়া, অপু বড়ুয়া , অক্ষরবৃত্ত ,9789848235539,"1st Published, 2021",24,বাংলাদেশ, বয়স যখন ৪-৮: বাংলা ছড়া ,5.0,1,,120,94,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/97b3e0f76_209986.jpg
https://www.rokomari.com//book/212835/belashese,বেলাশেষে, অপু হাসান , বাংলার প্রকাশন ,9789849563235,"1st Published, 2021",48,বাংলাদেশ, সমকালীন গল্প ,4.4,5,5,150,129,,
https://www.rokomari.com//book/132376/ghumer-prescription,ঘুমের প্রেসক্রিপশন, অপু মেহেদী , বেহুলাবাংলা ,9789849218388,"1st Published, 2017",48,বাংলাদেশ, বাংলা কবিতা ,5.0,1,,135,116,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/6cf7b05f5bb4_132376.jpg
https://www.rokomari.com//book/198435/pora-matir-ful,পোড়া মাটির ফুল, অপু হাসান , বাংলার প্রকাশন ,9789849479550,"1st Published, 2020",79,বাংলাদেশ, সমকালীন উপন্যাস ,4.5,2,2,200,172,,
https://www.rokomari.com//book/225739/aronnoboti,অরণ্যবতী, অপু হাসান , ভাষাচিত্র ,9789849474418,"1st Published, 2022",94,বাংলাদেশ, থ্রিলার ,5.0,6,8,200,179,হঠাৎ চাইলেই কারো মন জুড়ে বসা যায় না। কিন্তু আমরা অনেক সময় সেটাই করে ফেলি। আপন অস্তিত্বের বাইরে দাঁড়িয়ে অন্য কারো সংশয়ের কারণ হয়ে উঠি। তারপর সেই সংশয় এক পর্যায়ে রূপ নেয় ভয়ংকর কল্পনাশক্তিতে। চোখের সামনে ঘটমান স্বাভাবিক বিষয়গুলোকে তখন রহস্যময় মনে হতে থাকে। তেমনি আপন পরাধীনতা থেকেও জন্ম নেয় অদৃশ্য মায়াজাল। বন্দি করে ফেলে নিজস্ব সত্ত্বাকে। যতই বেরিয়ে আসার চেষ্টা করা হয় ততই ডুবে যেতে হয় নতুন রহস্যের অন্তরালে। আসলে রহস্যের কোনো সুনির্দিষ্ট কিনারা থাকে না। মীমাংসিত রহস্যের শাখা থেকেই জন্ম নেয় হাজারও নতুন রহস্য। ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Aronnoboti-Apu_Hasan-1d159-225739.JPG
https://www.rokomari.com//book/139034/bichoutro-joto-mok,বিচিত্র যত মুখ, অপূর্ণ রুবেল , দেশ পাবলিকেশনস ,9789849228546,"1st Published, 2017",বাংলাদেশ,বাংলা, সমকালীন গল্প ,5.0,2,,180,155,,
https://www.rokomari.com//book/195121/projotne-harun-bhai,প্রযত্নে হারুন ভাই, অপূর্ণ রুবেল , কালো ,9789849357858,"1st Published, 2020",80,বাংলাদেশ, ব্যঙ্গ ও রম্যরচনা ,3.75,4,2,170,146,আমি বেশ গভীরভাবে হারুন ভাইয়ের কর্মকান্ড লক্ষ্য করি। পড়ি। পড়ে মজা পাই। ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/63f883089_195121.jpg
https://www.rokomari.com//book/41323/veshoj-udvid-o-lokoj-bybohar-2,ভেষজ উদ্ভিদ ও লোকজ ব্যবহার-২, অবনী ভূষণ ঠাকুর , অবসর প্রকাশনা সংস্থা ,9844152208,"2nd Printed, 2014",332,বাংলাদেশ, ভেষজ ও আয়ুর্বেদিক ,5.0,1,1,550,481,"""ভেষজ উদ্ভিদ ও লোকজ ব্যবহার-২"" বইয়ের সংক্ষিপ্ত কথা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/c496d7db7_41323.jpg
https://www.rokomari.com//book/83922/principles-of-forensic-medicine-including-toxicology,Principles of Forensic Medicine: Including Toxicology, Apurba Nandy , New Central Book Agency ,9788173810640,"3rd Reprinted, 2017",1039,India, Forensic Medicine ,5.0,3,,0,0,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/89775fc9b_83922.jpg
https://www.rokomari.com//book/47357/che-smritikotha,চে স্মৃতিকথা, ফিদেল কাস্ত্রো , অবনি অনার্য , ,9847020900078,"4th Published, 2018",192, রাজনৈতিক ব্যক্তিত্ব ,5.0,1,2,300,258, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/37daac7bf_47357.jpg
https://www.rokomari.com//book/180478/essentials-of-medical-parasitology,Essentials of Medical Parasitology, Sandhya Bhat , Jaypee Brothers Medical Publisher (India) ,9789352704804,"2nd Edition, 2019",272,India, Medicine ,4.67,3,,0,743,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/16b294e96_180478.jpg
https://www.rokomari.com//book/4812/amader-ar-tahader-america,আমাদের আর তাহাদের আমেরিকা, আর্নেস্তো চে গুয়েভারা , অবনি অনার্য , ,9847020900313,"1st Published, 2010",96, রাজনীতি ও রাজনীতিবিদ বিষয়ক প্রবন্ধ ,4.5,6,,180,155,"“আমাদের আর তাহাদের আমেরিকা"" বইটির ফ্ল্যাপ এর লেখাঃ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/imgrok0610_4812.gif
https://www.rokomari.com//book/190914/good-economics-for-hard-times-better-answers-to-our-biggest-problems,Good Economics for Hard Times : Better Answers to Our Biggest Problems, Abhijit V. Banerjee , Juggernaut ,9789353450700,"1st Edition, 2019",416,India," Foreign Language Books: Business, Investment and Economics ",4.0,4,4,0,0,,
https://www.rokomari.com//book/90932/poor-economics-rethinking-poverty,Poor Economics: Rethinking Poverty , Abhijit V. Banerjee , Random House ,9788184002805,"10th Printed, 2015",464,Abroad , English & Translated Books on Business & Economy ,3.33,6,4,0,898,"Imagine you have a few billion dollars and want to spend it on the poor. How do you go about it? Billions of government dollars, and thousands of charitable organizations and NGOs, are dedicated to helping the worlds poor. But much of their work is based on assumptions about the poor and the world that are untested generalizations at best, harmful misperceptions at worst. ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg20141031_90932.gif
https://www.rokomari.com//book/210308/good-economics-for-hard-times,গুড ইকোনোমিকস ফর হার্ড টাইমস, ইস্থার ডুফ্লো , হাসান বায়েজীদ , ,9789849540304,"1st Published, 2021",416, ব্যবসা ও অর্থনীতি বিষয়ক অনুবাদ ও ইংরেজি বই ,4.0,1,,500,430, বিশ্ব বাণিজ্যের জন্য নিজেকে উন্মুক্ত করা কি সবার জন্য ভালো? দরিদ্রতর দেশের অভিবাসীরা কি নিম্ন-আয়জীবী স্থানীয় কর্মীদের চাকরিগুলো ছিনিয়ে নিচ্ছে? সর্বত্র অসমতা কেন বিস্ফোরিত হচ্ছে? পুনর্বণ্টন কী প্রণোদনার তলায় ছিদ্র তৈরি করছে? কৃত্রিম বুদ্ধিমত্তার উদ্ভাবনী নিয়ে আমাদের কী দুশ্চিন্তা নাকি উদযাপন করা উচিত? প্রবৃদ্ধি ও জলবায়ু পরিবর্তনের মতো পরস্পরবিরোধী ধারনার মধ্যে ভারসাম্য স্থাপনের পন্থা কী? পশ্চিমে অর্থনৈতিক প্রবৃদ্ধির দিন কি ফুরিয়েছে? আমাদের কী গা লাগানো উচিত?,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/84b73f83e_210308.jpg
https://www.rokomari.com//book/138809/ogronthito-advaita-mallaburman,অগ্রন্থিত অদ্বৈত মল্লবর্মণ, অদ্বৈত মল্লবর্মণ , অভিজিৎ ভট্টাচার্য , ,9788129524416,"1st Published, 2016",160, রচনা সংকলন ও সমগ্র ,5.0,2,,0,270,অদ্বৈত রচনাসমগ্র-তে না থাকা,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Ogronthito_Advaita_Mallaburman-Advaita_Mallaburman-499e0-138809.jpg
https://www.rokomari.com//book/143965/bokolpo-biplob,বিকল্প বিপ্লব, স্বাতী ভট্টাচার্য , আনন্দ পাবলিশার্স (ভারত) ,9789350407578,"1st Edition, 2017",136,ভারত, বিশ্ব অর্থনীতি ,5.0,4,,0,360,"""বিকল্প বিপ্লব"" বইটিতে লেখা ফ্ল্যাপের কথা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/55b0e1b4a4b4_143965.jpg
https://www.rokomari.com//book/140975/majhi-baia-jao-re,মাঝি বাইয়া যাও রে, আশিসতরু মুখোপাধ্যায় , পারুল প্রকাশনী প্রাইভেট লিমিটেড (ভারত) ,97899383413171,"1st Edition, 2013",264,ভারত," পশ্চিমবঙ্গের বই: জীবনী, চিঠিপত্র, ডায়েরি, স্মৃতিচারণ ও সাক্ষাৎকার ",5.0,4,,0,540,"""মাঝি বাইয়া যাও রে"" বইয়ের ফ্ল্যাপের লেখা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/a6988eb94ca4_140975.jpg
https://www.rokomari.com//book/9328/pragoitihasik,প্রাগৈতিহাসিক, মানিক বন্দ্যোপাধ্যায় , অমর দাশ , ,9848239608,"3rd Printed, 2015",126, চিরায়ত গল্প ,5.0,1,1,160,125, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/89c58a166_9328.jpg
https://www.rokomari.com//book/9316/nill-dorpon,নীল দর্পণ, দীনবন্ধু মিত্র , অমর দাশ , ,9846580258,"Reprint, September 2022",106, নাটক ,4.25,4,1,140,110, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/48abaae26_9316.jpg
https://www.rokomari.com//book/212418/chande-chande-pori-anonde,ছন্দে ছন্দে পড়ি আনন্দে, অমল চন্দ্র সরকার , অনিন্দ্য প্রকাশ ,9789849548164,"1st Published, 2021",144,বাংলাদেশ, বাংলা কবিতা ,5.0,2,2,350,301,"কবি অমল চন্দ্র সরকারের কবিতার বই ‘ছন্দে ছন্দে পড়ি আনন্দে’ শ্রেষ্ঠতার এক অপরূপ নিদর্শন এবং বাংলা সাহিত্যে এক অনন্য সংযোজন। যুদ্ধ, যুদ্ধের ভয়াবহতা, হাসিকান্না, সন্তান হারানোর বেদনায় মায়ের আর্তনাদ, বাবার নীরবে অশ্রুপাত করোনার তা-বে মানুষ কত অসহায় এবং অতি আপনজন ও কত নিষ্ঠুর, নির্মম হতে পারে। প্রকৃতি প্রেম ও বাংলার রূপলাবণ্য তিনি কত বিচিত্রভাবে অনুভব করেছেন তা কবিতার ছন্দে ছন্দে ও পরতে পরতে সহজসরল ও প্রাঞ্জল ভাষায় তুলে ধরেছেন যা সত্যিকার অর্থে পাঠক-পাঠিকার জ্ঞানতৃষ্ণা মিটাতে সক্ষম হবে।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/412169964_212418.jpg
https://www.rokomari.com//book/133610/sun-fun-and-the-sea-the-magic-of-thailand,"Sun, Fun and the Sea: The Magic Of Thailand ", Amio Mazhar , Panjeree Publications ,9789849295280,"1st Published, 2017",95,Bangladesh, Countries and Travel ,5.0,1,,250,215,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/d3c0f49e8e34_133610.jpg
https://www.rokomari.com//book/109309/mohavaroter-kotha,মহাভারতের কথা, অমলেশ ভট্টাচার্য , প্রতিভাস (ভারত) ,9789384265366,"2nd Printed, 2015",318,ভারত, হিন্দু ধর্মীয় বই ,5.0,8,,0,900,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/56977becb_109309.jpg
https://www.rokomari.com//book/51205/rongaloye-bongonoti,রঙ্গালয়ে বঙ্গনটী, অমিত মৈত্র , আনন্দ পাবলিশার্স (ভারত) ,9788177563764,"3rd printed, 2015",876,ভারত, পশ্চিমবঙ্গের বই: প্রবন্ধ ,5.0,6,,0,0,"""রঙ্গালয়ে বঙ্গনটী"" বইয়ের ফ্ল্যাপের লেখা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/d65bd18f6_51205.jpg
https://www.rokomari.com//book/12717/ontorale-robindronath,অন্তরালের রবীন্দ্রনাথ, অমিতাভ বিশ্বাস , অনিন্দ্য প্রকাশ ,9789844143531,"1st Published, 2012",112,বাংলাদেশ, প্রবন্ধ: রবীন্দ্রনাথ ,5.0,1,,150,129,লেখক পরিচিতি,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/b27e5b558_12717.jpg
https://www.rokomari.com//book/73515/amar-nirobota-amar-vasa,আমার নীরবতা আমার ভাষা, অমিতাভ দাশগুপ্ত , দে’জ পাবলিশিং (ভারত) ,9788129519658,"1st edition, 2015",64,ভারত, পশ্চিমবঙ্গের ছড়া ও কবিতা ,4.89,9,1,0,72, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20141013_73515.gif
https://www.rokomari.com//book/73190/amitabh-dashgupto-serstho-kobita,অমিতাভ দাশগুপ্ত শ্রেষ্ঠ কবিতা, অমিতাভ দাশগুপ্ত , দে’জ পাবলিশিং (ভারত) ,8170798639,"4th Edition, 2008",191,ভারত, পশ্চিমবঙ্গের ছড়া ও কবিতা ,5.0,7,,0,360," এক দশক আগে প্রকাশিত আমার নির্বাচিত কবিতা অনেক দিন হল নিঃশেষিত। তারপর এই শ্রেষ্ঠ কবিতা'। একটু তৎপর, একটু কম অলস। হলে বর্তমান সংকলনটি পাঁচ-ছয় বছর আগেই বেরিয়ে যেতে পারত। প্রচলিত রীতির বিপরীতে দাঁড়িয়ে আমি এ-সংকলনের কবিতাগুলিকে সাজিয়েছি একেবারেই অন্যভাবে। ইদানীং যে-সব কবিতা লিখেছি, সেগুলি এসেছে বইয়ের গােড়ায়। সাম্প্রত থেকে হাঁটতে হাঁটতে উৎসের দিকে চলে যাওয়া-এ আমার পছন্দমাফিক। বইটির গােড়ায় আমি তােমাদেরই লােক’ অংশে যে কবিতাবলি আছে, সেগুলি আসলে একটি প্রস্তাবিত কাব্যগ্রন্থের জন্য বিবেচনাধীন কিছু লেখা। আমার শ্রদ্ধেয় পিতৃব্য কাননচন্দ্র দাশগুপ্ত ও কবিবন্ধু শক্তি চট্টোপাধ্যায় এই সংকলনের পাণ্ডুলিপি নির্মাণের জন্য দীর্ঘকাল ধরে আমাকে নিয়মিত তাড়না করে এসেছেন। তাদের অনুযােগপূর্ণ ভালােবাসা এতদিনে যা হােক একটা চেহারা পেল। অনুজপ্রতিম সুবীর ভট্টাচার্য প্রফ দেখার কাজে যে শ্রম স্বীকার করেছেন তার তুলনা নেই। ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20141013_73190.gif
https://www.rokomari.com//book/92044/swarger-kachakachi,স্বর্গের কাছাকাছি, অমিতাভ চৌধুরী , মিত্র ও ঘোষ পাবলিশার্স প্রাঃ লিঃ (ভারত) ,8172936508,"1st Published, 2001",95,ভারত, নানাদেশ ও ভ্রমণ ,5.0,2,,0,63, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/6ea9dccb96c4_92044.gif
https://www.rokomari.com//book/92045/islam-o-rabindranath-anyanyoa-prasanga,ইসলাম ও রবীন্দ্রনাথ/ অন্যান্য প্রসঙ্গ, অমিতাভ চৌধুরী , মিত্র ও ঘোষ পাবলিশার্স প্রাঃ লিঃ (ভারত) ,8172931883,"2nd Print, 1999",137,ভারত, প্রবন্ধ: রবীন্দ্রনাথ ,5.0,7,2,0,270,"""ইসলাম ও রবীন্দ্রনাথ/ অন্যান্য প্রসঙ্গ"" বইয়ের পিছনের কভারের লেখা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20150827_92045.gif
https://www.rokomari.com//book/75069/amar-bondhu-suchitra-sen,আমার বন্ধু সুচিত্রা সেন, অমিতাভ চৌধুরী , দে’জ পাবলিশিং (ভারত) ,9788129526939,"Reprind, 2016",56,ভারত, চলচ্চিত্র ব্যক্তিত্ব ,5.0,7,,0,450, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/ef8396d9d774_75069.gif
https://www.rokomari.com//book/73189/amitabh-chowdhury-serstho-kobita,অমিতাভ চৌধুরী শ্রেষ্ঠ কবিতা, অমিতাভ চৌধুরী , দে’জ পাবলিশিং (ভারত) ,8129507390,"1st Published, 2007",150,ভারত, পশ্চিমবঙ্গের বই: ছড়া ও কবিতা ,5.0,2,,0,180, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/b52182404_73189.jpg
https://www.rokomari.com//book/140780/poromporar-chokh,পরম্পরার চোখ, অমিতাভ দাশ হিমুন , সব্যসাচী ,9789849271253,"1st Published, 2016",64,বাংলাদেশ, বাংলা কবিতা ,5.0,1,,171,150,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/2a7c5f6af9c4_140780.jpg
https://www.rokomari.com//book/66992/punonirbachito-ami,পুনর্নিবাচিত আমি, অমিতাভ পাল , সাহিত্যদেশ ,9789848795439,"1st Published, 2011",64,বাংলাদেশ, বাংলা কবিতা ,5.0,2,2,100,86," সদ্যপ্রয়াত কবি অমিতাভ পাল ১৯৬২ সালে ৫ ডিসেম্বর ময়মনসিংহ শহরে জন্মগ্রহণ করেছিলেন। পেশা জীবনে নানা ইলেট্রনিক ও প্রিন্ট মিডিয়ায় দীর্ঘদিন কাজ করছেন। কর্ম যাই হোক না কেন তিনি কবিতা থেকে দূরে সরে যাননি। আমৃত্যু কবিতার সাথে বসবাস করেছেন কবি। কবিতা নিয়ে এ বইয়ে তার অনুভূতি ব্যক্ত করেছেন- ‘কবিতা আমাকে দেখা দিয়েছিল হঠাৎ করেই- অনেকটা রংধনুর মতো- অনেক বৃষ্টির পরেও যার দেখা মেলে না সহজে। বিশেষ কিছু শর্ত পূরণের পরেই ওই আশ্চর্য রঙের বাহার আকাশকে গ্রাস করে- আমাকেও করেছিল। মনে আছে সেই সন্ধ্যার কথা যেদিন সূর্য তার আলো গুটিয়ে নেয়ার পর বিরাট পাথরের মতো ঘন একটা অন্ধকার ভেঙে খান খান হয়ে অজস্র নুড়ি পাথরের মতো ছড়িয়ে পড়েছিল চারপাশে এবং আমার চোখে গ্রথিত হয়ে গিয়েছিল একটা সন্ধ্যার জন্মদৃশ্যের ধারাবাহিক ফুটেজ। সেদিন আমি আবিষ্কার করেছিলাম প্রতীককে এবং তারপর নিজস্ব প্রতীকগুলি জন্মাতে শুরু করলোতো বটেই- অন্য কবিদের কবিতার প্রতীকগুলিও স্পষ্ট হয়ে উঠতে শুরু করলো।’ এ কাব্যগ্রন্থটির সূচিপত্র চারটি শিরোনামে বিভক্ত করা হয়েছে। ব্রহ্মপুত্র, নতুন বাল্বের আলো (১৯৮৯), আলোর আলোচনা (১৯৯২), আমার আত্মীয়স্বজন (১৯৯৮)। তার প্রথম কবিতার বই ‘নতুন বাল্বের আলো’ প্রকাশের পর আবদুল মান্নান সৈয়দ লিখেছিলেন ‘এই কবির কবিতায় বাংলা কবিতার একটি নতুন ধারার সূচনা হয়েছে।’ কবিতায় শুদ্ধাচারে বিশ্বাসী অমিতাভ পাল এর কয়েকটি কবিতা পাঠ করা যাক- ‘বাংলাদেশের একটা এক টাকার নোটে সুন্দরবনের দৃপ্ত সাহসী হরিণদের ছবি আছে দুটি টাকার নোটে একটা সদাচঞ্চল দোয়েলের লেজের নাচন পাঁচ টাকার নোটে একটা সিংহ হৃদয়ের দরজা দশ টাকা জুড়ে একটা সুনিয়ন্ত্রিত বাঁধ পঞ্চাশ টাকায় স্বাধীনতা মাথা উঁচু করে দাঁড়ানো আর একশ’ টাকায় চিরকালীন ধর্মভীরুতা জায়গা করে নিয়েছে।’ জুয়াররাত্রির ভোরে-পৃষ্ঠা-৬১ তোমার হাতে অবশেষে আমার মৃত্যু সম্পাদিত হলো তার আগে রান্নাঘরের জানালা দিয়ে বাইরে ছুঁড়ে ফেলেছ তরকারীর খোসার মতো আমার সবুজ বন্যতা তারপর কেটে ধুয়ে পরিচ্ছন্ন করে মিশিয়েছ পছন্দমাফিক নির্দিষ্ট মশাল এখন একটি যান্ত্রিক ভোজ ক্ষুন্নিবৃত্তি করে আমি এই মৃত্যু ভালবাসি? আমার মৃত্যু-পৃষ্ঠা-৪৪ কবি যেখানেই থাকুক কবিতা আমাদের মাঝে আছে। পাঠকের সিথানে, পাঠকের সেলফে, পাঠকের মন মননে কবিদের বাস। আর এই যোগ্যতা সবার হয় না। অমিতাভ পাল আপনি কবিতার থাকে ছিলেন-আছেন-থাকবেন। ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/a0e4b8b0cc54_66992.gif
https://www.rokomari.com//book/11172/smritikathay-quabeea-biplob,স্মৃতিকথায় কিউবা বিপ্লব, আর্নেস্তো চে গুয়েভারা , অমেষ রায় , , ,9789848988664,"1st Published, 2012", রাজনৈতিক ব্যক্তিত্ব ,5.0,1,,300,255, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/imgrok0602_11172.GIF
https://www.rokomari.com//book/179248/dukhorater-torjoma,দুঃখরাতের তর্জমা, অমোঘ রায় , সারস প্রকাশনী ,9789849322351,"1st Published, 2019",40,বাংলাদেশ, বাংলা কবিতা ,4.0,2,1,135,116,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/0e0518826_179248.jpg
https://www.rokomari.com//book/200745/lok-oitihye-araihazar,লোক ঐতিহ্যে আড়াইহাজার, অরণ্য সৌরভ , জংশন ,9789849495949,"1st Published, 2020",152,বাংলাদেশ, লোকশিল্প ও সংস্কৃতি ,5.0,1,1,285,236,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/770a0d6fb_200745.jpg
https://www.rokomari.com//book/92560/stamps-and-heritage-of-postal-service,ডাকটিকিট ও ডাক ব্যবস্থার ইতিবৃত্ত, অরণ্য শফি , আকাশ ,9847029000298,"1st Published, 2009",127,বাংলাদেশ, ইতিহাস ও ঐতিহ্য: গবেষণা ও প্রবন্ধ ,5.0,1,,160,125,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/img150111_92560.gif
